start_ms,open,high,low,close,volume,turnover,timestamp
1769832000000,2694.17,2703.75,2691.42,2694.21,12102.93,32651789.1241,2026-01-31 04:00:00+00:00
1769835600000,2694.21,2702.54,2689.38,2696.99,15197.27,40975089.0219,2026-01-31 05:00:00+00:00
1769839200000,2696.99,2700.09,2682.73,2691.76,26430.45,71079060.7141,2026-01-31 06:00:00+00:00
1769842800000,2691.76,2692.81,2664.51,2679.02,34602.67,92642651.9966,2026-01-31 07:00:00+00:00
1769846400000,2679.02,2682.03,2607.12,2642.48,156325.27,412558157.0118,2026-01-31 08:00:00+00:00
1769850000000,2642.48,2658.57,2631.36,2647.26,40726.3,107702311.7701,2026-01-31 09:00:00+00:00
1769853600000,2647.26,2654.6,2634.56,2650.35,27593.58,72992758.1275,2026-01-31 10:00:00+00:00
1769857200000,2650.35,2650.35,2632.43,2639.1,19987.48,52796071.9986,2026-01-31 11:00:00+00:00
1769860800000,2639.1,2643.15,2625.0,2631.72,42471.87,111875291.546,2026-01-31 12:00:00+00:00
1769864400000,2631.72,2636.19,2615.88,2627.68,41563.49,109119215.4832,2026-01-31 13:00:00+00:00
1769868000000,2627.68,2635.65,2496.11,2536.91,441567.96,1126121789.1067,2026-01-31 14:00:00+00:00
1769871600000,2536.91,2553.54,2523.76,2532.31,91141.71,231460347.7926,2026-01-31 15:00:00+00:00
1769875200000,2532.31,2549.26,2465.0,2481.21,262964.26,660104159.2397,2026-01-31 16:00:00+00:00
1769878800000,2481.21,2493.9,2351.74,2401.55,457272.5,1106621641.2395,2026-01-31 17:00:00+00:00
1769882400000,2401.55,2415.56,2237.52,2379.17,546787.13,1281145619.9227,2026-01-31 18:00:00+00:00
1769886000000,2379.17,2432.94,2370.34,2381.41,250652.8,600116714.383,2026-01-31 19:00:00+00:00
1769889600000,2381.41,2406.47,2352.65,2381.16,103133.07,244815342.5225,2026-01-31 20:00:00+00:00
1769893200000,2381.16,2423.42,2370.81,2418.0,96970.52,232752002.1975,2026-01-31 21:00:00+00:00
1769896800000,2418.0,2424.59,2404.62,2418.12,39141.01,94538405.4922,2026-01-31 22:00:00+00:00
